CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer
205b684e,,Virginia,,Vargas,,221 Karen Fields Apt. 246,,Berks,cc376ecb,33055db0,W1X3SE,317-605-9360x2622,1943-10-26,Partial College,Professional,M,S,0,1,1,3,40542,1
77888bc5,,Nicholas,,Anthony,,5356 Carter Points Suite 517,,Glendale,6a199d3f,110396df,V2M1S6,(431)443-5998x36655,1934-04-23,Bachelors ,Clerical,F,M,1,1,0,3,56651,0
a7ff1357,,Stacy,Matthew,Hicks,,8683 Williams Haven,,Lane Cove,22d23946,7db82407,V9,+1-264-617-9965,1960-11-24,High School,Professional,F,M,1,0,1,2,114187,1
7c37e10d,,Steven,Julie,Li,,37996 Armstrong Drives Apt. 240,,Boulogne-Billancourt,96c4bf2f,110396df,L4 4HB,538-480-7086x149,1955-10-01,Partial High School,Manual,F,S,0,2,0,0,23572,0
567aae4e,,Matthew,Samuel,Osborn,,0036 Angela Mission Apt. 813,,Hawthorne,a260f627,7cd311a6,4171,744.980.0108,1967-11-29,High School,Clerical,F,M,1,2,0,3,55951,0
f6a7e899,,Rachel,Robert,Wong,,485 Larsen Turnpike,,Santa Monica,d45a7832,110396df,91776,+1-939-224-7516x2009,1955-05-15,Partial High School,Clerical,M,S,1,2,0,2,27765,1
6179d9c7,,Laura,,Bryant,,9161 Smith Loop,,South Melbourne,96c4bf2f,7db82407,90401,672-899-0078x92075,1957-12-14,Partial College,Professional,M,S,1,2,1,2,133106,1
d73b4eb5,,Jesse,Robert,Richards,,05629 Reeves Roads Apt. 604,,Salem,a260f627,7cd311a6,94704,001-373-319-8484x69224,1950-07-06,Partial College,Skilled Manual,M,M,1,1,0,1,50777,0
f9aa04d9,,Michael,,Santiago,,05287 Matthew Street Suite 426,,Lebanon,929b49b9,7cd311a6,10501,+1-941-571-3070,1955-05-24,Partial College,Skilled Manual,M,M,1,0,0,2,59873,1
025625da,,William,,Wong,,62090 Kenneth Station Suite 000,,San Francisco,6a199d3f,7cd311a6,97045,3623001906,1945-08-22,Partial College,Professional,F,M,1,1,0,0,76563,1
2bf71ff2,,Jordan,,Combs,,2774 Schwartz Grove,,Matraville,22d23946,110396df,4700,218-633-3084x25637,1960-05-07,Partial College,Professional,M,M,1,4,3,1,80163,1
4f714828,,Jennifer,Julie,Beasley,,619 Kim Keys Apt. 678,,Hervey Bay,22d23946,110396df,V3A 4R2,+1-992-961-8194x5762,1956-10-05,Graduate Degree,Skilled Manual,M,M,1,2,1,4,78271,0
cc160515,,Colin,Steve,Henderson,,2497 George Cape,,Victoria,745dc531,7cd311a6,V8V,(875)363-0326x146,1971-01-28,Graduate Degree,Professional,F,M,1,1,1,1,91130,0
8d576d63,,Justin,,Thompson,,0535 Tracy Mountains,,Pantin,22d23946,e4ed469d,93290,001-871-933-0024x76153,1956-02-14,Bachelors ,Professional,M,S,0,2,0,0,97625,1
5fb96407,,Jacqueline,,Harrington,,4300 Perez Orchard Suite 037,,Newcastle,d45a7832,110396df,3220,(276)212-6505,1943-10-16,Bachelors ,Management,F,M,1,2,5,4,133871,0
5fe4f833,,Ashlee,Matthew,Conrad,,173 King Mews Suite 467,,Pantin,d45a7832,33055db0,98312,649.811.5645x034,1971-12-02,Partial College,Clerical,M,S,1,0,0,2,84449,1
8dccadea,,Virginia,,Avila,,34566 Barnes Forges,,Pantin,696d2a45,c6cfb6d1,80074,+1-852-301-9982x8421,1971-05-25,Partial College,Manual,M,M,1,1,0,2,28450,0
65476c89,,Virginia,,Nelson,,682 Hill Pines Apt. 961,,Gloucestershire,93ac9281,7cd311a6,66001,209.430.4310x099,1927-08-16,Partial College,Professional,M,S,0,2,3,3,117447,1
5c5f32eb,,Kathy,Morgan,Blanchard,,43633 Jacqueline Shoals Apt. 309,,Esher-Molesey,cc376ecb,e4ed469d,97005,589-359-6905x328,1968-04-14,Partial College,Management,F,S,1,3,1,4,21834,1
a0a998a6,,Daniel,,Alvarez,,971 Larry Lock,,Edmonds,a260f627,7db82407,98104,001-736-576-4118,1954-10-29,Partial College,Professional,F,M,1,3,4,4,109991,1
938cd32e,,Michael,,Yang,,3092 White Springs,,Coronado,6a199d3f,7cd311a6,98036,701-976-7423x29929,1942-09-03,High School,Skilled Manual,F,M,1,2,0,4,54492,0
e4fd6031,,Briana,,Villarreal,,429 Rhonda Port Apt. 439,,Dunkerque,52037842,33055db0,2264,4902770126,1965-01-13,Partial College,Manual,M,S,0,2,0,0,27926,0
92a8978e,,John,Jeffrey,Alvarez,,8002 Katie Glens,,Langley,6a199d3f,7cd311a6,V3A 4R2,223-884-1888,1967-10-11,Bachelors ,Skilled Manual,F,S,1,1,0,2,55916,0
5fc1da17,,Kristina,Julie,Washington,,2130 Anna Ford Suite 605,,Essen,b8e8c1ff,e4ed469d,90802,4252549954,1977-11-03,Graduate Degree,Manual,F,S,1,0,0,1,22725,0
e34b7867,,Fred,Julie,Anthony,,759 Smith Shores,,Cliffside,96c4bf2f,7db82407,2061,467.523.7191x8368,1952-03-01,Partial High School,Skilled Manual,M,S,1,2,0,2,99223,0
80e2e209,,Shannon,Michelle,Anderson,,06601 Breanna Land,,Wokingham,cc376ecb,c6cfb6d1,WA1,991.232.9265x10777,1963-11-25,Partial High School,Manual,M,S,0,1,0,0,22854,0
0384c920,,Ariel,Robert,Wagner,,9499 Theresa Avenue Suite 133,,Stuttgart,9d7c76e0,c6cfb6d1,66041,896.597.7226x4093,1963-03-31,Partial College,Manual,F,S,0,0,0,1,51528,0
4cf7aa99,,Courtney,Julie,Williams,,644 Reynolds Fall,,Daly City,cc376ecb,c6cfb6d1,99362,649.811.5645x034,1977-05-09,Partial College,Clerical,M,S,1,0,0,1,74836,0
33d609db,,Charles,Juan,Anderson,,896 Theresa Park,,Wollongong,a260f627,7cd311a6,2500,+1-410-791-2325,1946-07-30,Graduate Degree,Professional,M,M,1,0,0,3,81018,1
a297a446,,Nicholas,Gabrielle,Wilson,,41756 Harrison Crest,,Yakima,cc376ecb,c6cfb6d1,95000,896.597.7226x4093,1966-04-27,Partial College,Manual,M,S,1,2,0,0,19594,0
5b4f9858,,Erika,,Goodman,,63140 Kelly Neck Apt. 059,,High Wycombe,96c4bf2f,33055db0,4000,(698)483-3456x944,1978-11-23,Partial College,Clerical,M,M,1,1,2,2,58257,1
c89a3e05,,Brian,,Villarreal,,578 Erickson Streets Apt. 217,,Essen,6a199d3f,7db82407,V8Y 1L1,984.443.6020x68120,1954-08-21,Partial College,Professional,F,M,1,3,1,4,94521,1
1f669ab2,,Christopher,,Green,,8474 Hughes Motorway Suite 896,,Paris,745dc531,c6cfb6d1,97005,+1-220-670-3157x68528,1941-01-01,Partial College,Clerical,F,M,1,0,1,4,19557,0
9e1607e9,,Brandon,Eric,Elliott,,354 Allen Lights,,Ingolstadt,cc376ecb,c6cfb6d1,KB9,001-784-771-1367x47598,1973-10-04,Partial College,Clerical,M,M,1,4,2,1,175445,0
da9e5751,,David,Connie,Gill,,3185 Fox Well,,Kirkby,696d2a45,33055db0,75010,001-508-684-0824x8844,1964-04-23,Partial College,Manual,M,S,0,3,0,0,44675,0
83676819,,Alyssa,,Griffin,,197 Susan Port,,Orly,6a199d3f,33055db0,78000,+1-731-921-8728x35380,1979-12-08,Partial College,Manual,F,S,0,1,0,0,18626,0
bbae9e87,,Julia,Jeffrey,Nelson,,9956 Brian Flat,,La Jolla,22d23946,7cd311a6,4551,(602)963-4528x374,1965-09-23,Bachelors ,Professional,F,M,1,1,0,4,136472,0
e41b1592,,Julia,,Owen,,963 Jonathan Fords Apt. 567,,Woodburn,cc376ecb,7cd311a6,97071,+1-865-524-9380x463,1974-05-03,Graduate Degree,Clerical,F,S,1,0,0,4,100997,1
59e652b0,,Justin,,Anthony,,8597 Ariel Park,,Braunschweig,22d23946,33055db0,4000,+1-235-436-6066,1966-07-27,Partial College,Professional,M,S,0,1,3,4,81392,1
b7b80743,,Danielle,Connie,Figueroa,,660 Megan Plaza,,N. Vancouver,6a199d3f,110396df,98225,548-785-4857x82642,1980-12-24,Graduate Degree,Management,F,M,1,4,0,0,174164,0
2bfaa75b,,Virginia,,Perkins,,6080 Kevin Vista,,Villeneuve-d'Ascq,96c4bf2f,7db82407,17490,(816)695-9227,1963-03-28,Graduate Degree,Skilled Manual,M,M,1,1,0,1,48741,0
2d11e72d,,Natalie,,Cordova,,67763 Taylor Throughway,,Salem,929b49b9,7db82407,98027,233.994.4033x9280,1916-12-27,Graduate Degree,Professional,M,S,1,2,4,4,100465,1
455d2705,,Brandi,Matthew,Whitehead,,8002 Katie Glens,,Sunbury,d8cbfbb3,110396df,3205,(816)692-5940,1949-01-15,High School,Manual,M,S,1,0,0,0,124459,0
78a70ea1,,Margaret,Eric,Villarreal,,755 Mark Stravenue,,Carol Stream,96c4bf2f,c6cfb6d1,10210,8297765036,1966-04-04,Partial College,Manual,M,M,1,2,0,0,47061,0
865e53b0,,Nancy,,Rivera,,869 Trevino Walks,,Geelong,22d23946,110396df,6006,898-330-0304,1978-03-31,Bachelors ,Professional,F,M,0,2,3,3,134512,0
f37beec2,,Jacob,Megan,Robinson,,222 Patricia Fork Apt. 608,,East Brisbane,d45a7832,33055db0,4171,671.811.4222,1935-03-07,Graduate Degree,Clerical,F,S,1,4,4,4,114705,1
72e4b9b7,,Ariel,,Goodman,,37157 Rodgers Cape,,Peterborough,cc376ecb,c6cfb6d1,W10 6BL,001-936-842-9174x649,1963-12-05,Partial College,Manual,M,S,0,0,0,0,25374,1
035555f2,,Marie,Julie,Fitzgerald,,6502 Erik Pass Suite 518,,Santa Monica,a260f627,110396df,6006,001-936-842-9174x649,1958-02-10,Partial College,Professional,M,M,1,2,1,2,78749,1
acdc578e,,Fernando,Shawn,Beasley,,456 Sarah Circles,,Paris,6a199d3f,7cd311a6,WA3,501.426.2586,1976-08-17,Graduate Degree,Skilled Manual,F,M,1,0,0,1,63701,0
32c554b0,,Brandon,Samuel,Ayala,,50183 Roy Ranch Suite 323,,Lane Cove,d8cbfbb3,110396df,2055,001-936-842-9174x649,1948-07-10,Bachelors ,Professional,F,S,1,3,0,1,120393,1
65493995,,Derrick,Juan,Moss,,26263 Lawson Coves,,Seaford,a260f627,7cd311a6,97005,3582219938,1961-04-06,Graduate Degree,Management,M,S,1,0,0,0,111971,0
b075cac0,,Danielle,Sonya,Rodriguez,,199 Mary Squares Suite 283,,Everett,cc376ecb,c6cfb6d1,22001,218-633-3084x25637,1934-02-04,Partial College,Manual,F,M,0,1,0,1,26033,0
08aea77e,,Michael,,Huff,,70494 Baxter Square Suite 699,,San Francisco,929b49b9,33055db0,6105,601-791-6247,1979-05-22,Partial College,Skilled Manual,M,M,1,1,1,1,51700,0
076cdca8,,Michelle,,Robbins,,167 Brenda Place,,Burien,cc376ecb,7cd311a6,3977,484-795-9535,1958-09-08,Partial High School,Professional,M,M,1,2,3,4,65988,1
08b07016,,Patrick,Alexander,Tyler,,55316 Joel Dale Suite 842,,Cincinnati,7639ccd2,33055db0,63151,357.862.9653,1953-03-27,Partial College,Clerical,M,S,1,1,2,0,53658,1
1c5ee2b0,,Jacob,,Wong,,311 Chad Route,,Fremont,d8cbfbb3,110396df,6006,+1-807-441-8637,1958-03-08,Partial College,Manual,F,S,1,1,0,0,22335,1
6613d062,,Charles,,Beasley,,49957 Carter Avenue Apt. 433,,Caloundra,efea144f,33055db0,4551,412.386.2680x744,1960-09-29,Partial College,Skilled Manual,F,S,1,1,0,0,67279,0
bb3bb629,,Joel,Juan,Conley,,75142 Gary Bypass,,Los Angeles,d45a7832,110396df,3220,814-650-7215x352,1949-07-07,Partial College,Professional,F,S,1,4,4,4,156260,1
a2deafcb,,Kyle,,Jones,,60016 Edward Gateway,,Duesseldorf,96c4bf2f,33055db0,77680,776.929.4057x4424,1953-06-23,High School,Manual,F,S,0,1,0,2,19872,0
ac41fd64,,Crystal,,Bailey,,546 Lee Ranch Suite 657,,Warrnambool,6a199d3f,7cd311a6,3280,001-430-259-9218x5045,1965-02-23,Partial College,Professional,F,S,0,1,0,0,50041,1
29ac688b,,Briana,Morgan,Robinson,,02031 Watson Loaf,,Oxford,a260f627,7cd311a6,HP10 9QY,475-979-4083,1948-11-11,Bachelors ,Clerical,M,M,1,0,0,1,85480,0
31a1d8b6,,Sean,Steve,Mason,,250 Sherry Mall Apt. 820,,Sulzbach Taunus,cc376ecb,e4ed469d,WA1 4SY,001-936-842-9174x649,1950-07-21,Bachelors ,Management,F,S,1,0,0,4,84572,0
63335fd8,,Vincent,Michael,Jones,,83432 Estrada Port,,Cheltenham,1819ff3e,110396df,2450,(816)692-5940,1942-05-01,Partial High School,Professional,F,M,1,4,1,5,143849,1
77fc7d5c,,Tracy,,Conrad,,7282 Michael Plain,,Paderborn,cc376ecb,c6cfb6d1,41485,701-976-7423x29929,1955-04-29,Partial High School,Manual,F,S,0,2,0,0,28327,0
3cc4a930,,Carol,,Hutchinson,,5860 Casey Stream Suite 595,,London,6a199d3f,7cd311a6,91940,001-673-673-2045x030,1968-07-13,Bachelors ,Professional,F,S,1,1,2,5,132108,1
8b28f99a,,Norma,Donald,Richards,,48486 Tim Mountains Apt. 508,,La Jolla,6a199d3f,110396df,2777,001-795-628-6093,1938-03-22,Partial College,Manual,F,M,1,1,0,1,67371,0
c9790745,Ms.,Katherine,Robert,Padilla,,1790 Kimberly Path,,Münster,d45a7832,e4ed469d,46236,9065346904,1980-11-15,Partial College,Manual,F,S,0,2,0,0,56715,1
d6073010,,Gary,Shawn,Perkins,,92438 Robert Club Suite 552,,Caloundra,d8cbfbb3,110396df,6105,269.869.7817x02215,1973-02-21,High School,Professional,F,M,1,2,0,0,129309,0
a5e187a6,,Darryl,,Osborn,,28423 Kara Corner Suite 939,,Paderborn,cc376ecb,c6cfb6d1,62200,(965)483-4521x8323,1958-11-07,High School,Manual,F,S,0,2,0,0,21557,1
c0d628cf,,Brenda,Robert,Torres,,802 Welch Drive Apt. 754,,West Covina,929b49b9,7cd311a6,94063,+1-670-941-1010x77428,1963-02-13,Graduate Degree,Professional,F,S,1,0,3,3,132110,1
01a262ad,,Alexandra,,Hansen,,30312 Martin Ways,,Spokane,6a199d3f,7cd311a6,98225,462.371.2518,1976-11-25,Graduate Degree,Professional,M,M,1,0,0,3,114245,1
dda9a93d,,Monica,,Martinez,,90329 Campos Well Suite 787,,Issaquah,a260f627,33055db0,97301,704.731.8339x04541,1969-03-04,Partial High School,Skilled Manual,M,M,1,0,1,1,108941,0
269b93f9,,Kathryn,,Smith,,43898 Lowe Spring,,Tacoma,7a288b38,7cd311a6,98403,579-973-1874,1964-07-26,Graduate Degree,Management,F,S,1,0,4,3,116010,1
e2acb470,,Cynthia,,Tanner,,233 Lori Ramp Suite 811,,Newcastle upon Tyne,0b51e796,e4ed469d,NT20,208.457.3382,1954-07-18,High School,Clerical,F,S,1,1,2,4,53604,1
6972861e,,Jennifer,Steve,Anthony,,03872 Stewart Station,,Issaquah,6a199d3f,7cd311a6,97068,+1-247-617-4151x4337,1976-08-22,Bachelors ,Management,M,M,1,0,0,1,101990,0
d3ee53e1,,Mallory,,Cole,,934 Tracy Passage,,Cergy,cc376ecb,33055db0,W1V 5RN,001-871-933-0024x76153,1965-02-24,Partial College,Professional,M,M,1,3,4,5,149042,1
101ca6d0,,Jordan,Donald,Cook,,8002 Katie Glens,,Edmonds,6a199d3f,7cd311a6,RG24 8PL,887-639-7225x1313,1950-11-08,Bachelors ,Professional,F,S,1,4,2,3,117818,1
5e2ab330,,Katrina,Steve,Owen,,233 Joe Valleys Suite 385,,Sedro Woolley,a260f627,7cd311a6,99202,7335146829,1949-09-14,Graduate Degree,Professional,M,M,1,0,1,5,143729,1
06bde60b,,Brandon,Sonya,Conrad,,43229 George Forks Apt. 752,,San Francisco,cc376ecb,33055db0,97301,762.954.7309x32747,1945-02-08,Partial High School,Manual,M,S,1,2,0,0,21225,0
3ad8b2ec,,Ariel,Jeffrey,Cordova,,39268 Matthew Dale,,North Sydney,22d23946,33055db0,2061,218-633-3084x25637,1977-10-17,Bachelors ,Skilled Manual,F,M,1,0,4,1,111465,0
ec70b6fd,,Ashlee,,Robinson,,67763 Taylor Throughway,,N. Vancouver,0b51e796,33055db0,92625,357.862.9653,1957-03-11,Partial High School,Manual,M,M,1,2,0,2,21914,0
cd1308cf,,Jennifer,,Leblanc,,539 Tammy Forks Apt. 094,,Bremerton,d45a7832,110396df,3550,001-602-778-1567x83985,1972-11-13,Graduate Degree,Clerical,F,S,1,0,0,4,112382,1
7efbe362,,Joanne,,Hansen,,46244 Carson Estate,,Lincoln Acres,1819ff3e,33055db0,92625,567-809-1330x36324,1962-05-11,Bachelors ,Clerical,F,M,1,1,0,1,88883,0
a2c844d1,,Mallory,Robert,Phillips,,93632 Evan Junctions Suite 431,,East Brisbane,d8cbfbb3,7cd311a6,4169,634-766-2971x64948,1977-03-19,Graduate Degree,Management,F,S,0,0,0,4,54726,0
f3134114,,Susan,,Fitzgerald,,3746 Boone Crescent,,Newcastle,cc376ecb,110396df,2300,+1-634-845-4504,1963-01-24,Partial College,Clerical,M,M,1,4,5,2,77720,0
1cf3812e,,Deborah,Megan,Hahn,,138 Martinez Well,,Fremont,d45a7832,110396df,2010,973-877-1769x9548,1973-06-29,Bachelors ,Professional,M,S,1,1,0,1,165251,1
715e2558,,Richard,Sonya,Aguilar,,0359 Brian Estates,,Roubaix,d8cbfbb3,e4ed469d,L4 4HB,218-633-3084x25637,1950-04-03,Graduate Degree,Professional,M,S,1,0,4,4,149860,1
dccfdac9,,Brandi,,Davis,,499 Chris Street,,Hobart,6a199d3f,7cd311a6,98312,7923201194,1958-05-17,Partial College,Professional,M,S,0,1,0,0,59096,0
cd81b824,,Kristina,,Gray,,58195 Catherine Valleys,,Lynnwood,6a199d3f,7cd311a6,98036,001-692-450-9114x8484,1970-10-06,Partial College,Professional,F,M,1,1,0,4,102382,0
d26e6fd1,,David,Alexander,Campbell,,702 Edward Gardens Apt. 225,,Silverwater,ae96064c,e4ed469d,98366,001-671-478-8185x041,1969-07-13,High School,Manual,F,S,1,0,0,0,38531,0
5e2ab330,,Miguel,,Fernandez,,7591 Lucas Valley,,Rockhampton,6a199d3f,7cd311a6,2036,3778680890,1968-07-10,High School,Skilled Manual,M,S,0,2,0,0,48888,1
956b9df4,,Susan,Julie,Combs,,2756 Martin Springs Suite 606,,Bluffton,cc376ecb,c6cfb6d1,66578,218-633-3084x25637,1978-12-15,Partial College,Clerical,M,S,1,0,4,3,27224,1
67d13839,,Tyrone,Samuel,Young,,93860 Steven Valleys,,Berkeley,745dc531,7cd311a6,B29 6SL,265.966.1474x383,1961-10-31,High School,Skilled Manual,F,S,1,0,0,3,89356,1
5998d4e7,,James,Shawn,Hartman,,542 Sara Fort,,Burbank,22d23946,110396df,2065,(979)361-2757x6248,1969-08-21,Bachelors ,Skilled Manual,F,S,0,2,0,2,68920,1
7fe5af5b,,Richard,,Roman,,602 Carr Canyon,,Tacoma,929b49b9,110396df,V8Y 1L1,(592)377-2801x4269,1960-02-28,Partial College,Professional,F,S,1,3,0,3,108992,0
ea78b730,,Mallory,Steve,Mercer,,41831 Bradley Stream,,Wollongong,22d23946,110396df,2500,218-633-3084x25637,1956-06-23,Bachelors ,Professional,M,S,1,3,5,5,108894,1
5cc85f94,,Belinda,Emily,Stewart,,18208 Christopher Groves,,Bonn,ae96064c,7cd311a6,AS23,964-412-4593,1959-08-28,Partial College,Professional,F,S,1,2,2,2,105724,1
1be29941,,Megan,Robert,Robinson,,62699 Torres Mount Suite 274,,Burlingame,a260f627,7cd311a6,94010,+1-736-428-4313x79134,1947-03-31,Graduate Degree,Professional,M,M,1,0,3,3,95240,1
20b8ffba,,Claudia,Robert,Conrad,,93272 Johnson Locks Apt. 455,,Essen,929b49b9,c6cfb6d1,91776,723-343-1721x5952,1956-06-14,Partial College,Skilled Manual,M,S,1,0,1,4,182335,1
e88f8486,,Carol,Donald,Watson,,626 Page Course Suite 721,,Geelong,6a199d3f,7cd311a6,91910,+1-508-995-3334,1955-04-14,Partial College,Professional,M,S,1,1,0,2,62346,1
cec57926,,Eugene,,Stuart,,06491 Julie Unions Suite 789,,Puyallup,a260f627,7cd311a6,97071,494.787.1159x79587,1960-08-24,Graduate Degree,Skilled Manual,M,S,0,0,0,1,102419,0
d83857c7,,Sean,,Alvarez,,720 Joshua Roads,,Watford,6a199d3f,e4ed469d,2777,001-888-897-4628,1976-08-04,Partial College,Management,F,M,1,0,1,3,141044,1
a982f767,,Aaron,,Solomon,,14087 Clark Street Apt. 754,,Renton,6a199d3f,7cd311a6,98055,315-618-2042x85723,1946-08-09,Partial College,Clerical,M,S,0,2,0,0,41154,0
1306d3d0,,Brandon,Connie,Aguilar,,12312 Douglas Hill,,Hamburg,745dc531,c6cfb6d1,93400,001-857-449-1502x75064,1971-05-28,Partial College,Skilled Manual,M,M,1,0,0,1,44058,0
18ae7c5d,,Jennifer,Jeffrey,Bryant,,17856 Timothy Isle Suite 733,,Lille,cc376ecb,c6cfb6d1,PB12,208.457.3382,1954-09-05,Graduate Degree,Clerical,F,S,1,0,0,1,66298,0
5b15bfed,,Ann,,Henderson,,10258 Kaiser Vista Suite 780,,Townsville,d45a7832,33055db0,4551,898-330-0304,1964-07-28,Partial College,Clerical,M,S,1,1,0,2,88012,0
3ef0602e,,Daisy,,Dixon,,79969 John Burgs Suite 702,,Burlingame,6a199d3f,7cd311a6,94015,701-976-7423x29929,1949-02-24,Partial College,Clerical,M,S,0,2,0,0,45589,0
b0fea636,,Michael,Morgan,Ellis,,81110 Smith Port,,Royal Oak,96c4bf2f,7db82407,98027,249-947-4790x472,1948-11-08,Graduate Degree,Skilled Manual,M,M,1,0,0,1,91081,0
80b79e8a,,Dean,,Owen,,30728 Wheeler Flats,,Lynnwood,6a199d3f,7cd311a6,98036,(421)864-0018,1963-01-03,Partial College,Skilled Manual,M,M,1,1,0,0,74694,0
46931be6,,Michael,Steve,Alexander,,252 Wilson Canyon Apt. 841,,Lynnwood,6a199d3f,7cd311a6,98027,+1-990-435-8030x9223,1969-04-23,Bachelors ,Management,M,M,1,3,0,0,87182,1
2b4db6ed,,Tonya,,Torres,,5805 Swanson Tunnel,,Long Beach,6a199d3f,7cd311a6,97045,(583)280-4539,1957-04-25,Graduate Degree,Clerical,M,M,1,0,0,4,121559,0
ac17a2f2,,Eugene,,Fitzgerald,,793 Kevin Burg,,Cloverdale,6a199d3f,7db82407,6006,8399311006,1962-03-29,Partial College,Skilled Manual,M,S,1,2,0,0,44630,0
0af80261,,Jose,Jeffrey,Cordova,,95335 Karen Mews,,Burlingame,a260f627,7cd311a6,94010,(440)345-3399x840,1979-02-06,Graduate Degree,Skilled Manual,M,S,1,0,1,3,54206,1
d9ca1cd2,,Lindsey,Eric,Alexander,,935 Anna Haven Suite 948,,Lynnwood,a260f627,7cd311a6,98036,001-995-998-9078x4528,1957-03-28,Bachelors ,Professional,F,M,1,1,0,2,101353,0
39075f6d,,Allison,Alexander,Shaw,,659 Ryan Views Suite 099,,Rockhampton,6a199d3f,7cd311a6,4700,(470)545-1822x0662,1967-07-23,Partial High School,Professional,M,S,0,2,3,5,178488,1
a6ec4e5b,,Virginia,Robert,Wilson,,65862 Elliott Row,,Cheltenham,22d23946,33055db0,97005,4425184255,1961-08-07,Partial High School,Skilled Manual,M,M,1,2,1,2,109418,1
369b4f26,,Natalie,,Watson,,047 Foley Fords,,Drancy,93ac9281,7cd311a6,RH15 9UD,001-871-933-0024x76153,1954-02-24,Partial College,Professional,F,M,1,3,1,4,58927,0
a0ea81e9,,Jordan,,Conrad,,975 Estrada Curve Apt. 753,,Redwood City,52037842,e4ed469d,97005,(698)483-3456x944,1938-02-06,Bachelors ,Professional,M,M,1,0,0,5,62894,0
a0ea81e9,,Keith,,Dixon,,8002 Katie Glens,,Metchosin,6a199d3f,7cd311a6,V9,001-584-804-7555x252,1942-05-22,Partial College,Management,M,S,0,1,0,0,82594,0
78b0783d,,Susan,Juan,Wagner,,116 Cardenas Junctions,,N. Vancouver,cc376ecb,c6cfb6d1,53131,762.954.7309x32747,1955-05-24,Partial College,Clerical,M,S,1,0,1,1,57244,0
32f617a3,,David,Julie,Hahn,,299 Lori Tunnel Suite 681,,Darmstadt,96c4bf2f,7db82407,70511,622-889-6863,1954-10-29,Partial College,Professional,M,S,1,2,4,5,91433,1
2b257454,,Norma,,Beasley,,97854 Jackson Common,,Everett,6a199d3f,7cd311a6,98201,(650)896-7871,1960-12-27,Partial College,Professional,M,M,1,2,4,4,163914,1
1d78b937,,Kim,Michelle,Houston,,021 Marie Hollow,,San Diego,ae96064c,110396df,2777,465.694.1416x86902,1973-01-12,Partial College,Manual,F,S,1,1,1,0,14851,0
a1530447,,Susan,Donna,Wagner,,7392 Brian Islands Suite 383,,Newport Beach,0b51e796,33055db0,3337,458.971.4227,1954-09-04,High School,Professional,M,S,1,2,2,0,19920,0
a407d8e9,,Ashlee,,Allen,,93114 Kevin Ridge Suite 524,,Concord,22d23946,7cd311a6,V9,896.597.7226x4093,1953-11-27,High School,Clerical,M,M,1,2,0,0,69848,0
07a5365b,,Sherry,Julie,Bryan,,6840 Deanna Ville,,Versailles,96c4bf2f,7cd311a6,V8P,810.812.6457,1956-04-17,Partial High School,Clerical,M,M,1,2,1,2,19668,0
4ccb02e9,,Rachel,Matthew,Leblanc,,49581 Stephenson Parkways,,Puyallup,a260f627,7cd311a6,97071,377.731.9858x98822,1946-07-07,Partial College,Professional,F,S,0,1,3,0,100227,1
941bfbf1,,Kathryn,Steve,Leblanc,,4741 Amanda Brook Apt. 966,,Wokingham,f165e579,33055db0,RG41 1QW,458.971.4227,1964-09-13,Graduate Degree,Manual,F,S,0,0,0,0,109979,0
32a35726,,Charles,Gabrielle,Richardson,,49559 Barton Mill,,Roubaix,696d2a45,e4ed469d,97005,(740)329-1270,1970-07-04,Partial College,Manual,M,S,0,2,0,0,22091,1
43d06080,,Kim,,White,,9001 Jessica Islands,,Puyallup,929b49b9,7cd311a6,98107,+1-351-361-7733x50702,1959-04-02,Bachelors ,Professional,M,S,0,1,0,2,49828,1
5cb61a4e,,John,Emily,Ayala,,8002 Katie Glens,,Lebanon,929b49b9,c6cfb6d1,97355,+1-592-947-6612x769,1978-05-30,Partial College,Skilled Manual,F,M,1,0,0,1,60098,0
caabb9e8,,Brittany,,Williams,,52269 Williams Trail,,Rockhampton,a260f627,7cd311a6,V9,+1-531-604-7252x661,1974-05-22,Partial College,Clerical,F,S,0,2,0,1,35794,1
edf2d7cd,,Sharon,,Anderson,,209 Grace Track,,Seaford,6a199d3f,7cd311a6,3198,+1-888-715-4493x66227,1979-01-05,Bachelors ,Professional,M,M,1,2,0,3,99502,0
cc061bdd,,Deborah,Larry,Dixon,,4060 Patricia Fords Apt. 437,,Leeds,cc376ecb,c6cfb6d1,W1X3SE,675-369-7240,1961-04-03,Graduate Degree,Clerical,M,M,0,2,0,0,82220,0
29eac733,,Courtney,,Wagner,,8002 Katie Glens,,Werne,d8cbfbb3,110396df,2450,896.597.7226x4093,1977-10-10,Partial College,Clerical,F,S,1,1,1,1,55907,0
93fb3284,,Richard,,Hamilton,,06912 Wood Corners,,Tacoma,a260f627,7cd311a6,2061,+1-245-363-0108x27587,1963-09-17,Partial College,Professional,M,S,1,2,4,3,122720,1
