CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer
7da0c136,,Patrick,,Cruz,,72314 Michael Ramp Suite 073,,Neunkirchen,b8e8c1ff,e4ed469d,66578,5022940358,1945-06-10,Partial College,Professional,F,S,0,2,0,5,105536,0
200c8750,,Amanda,Robert,Cordova,,5643 Laura Skyway Suite 679,,Colomiers,3f0fc66c,33055db0,31770,723-343-1721x5952,1946-08-07,Partial College,Professional,F,S,1,2,0,5,91944,0
d719b05e,,Gregory,,Jackson,,085 Amy Circles Suite 872,,Saint-Denis,52037842,33055db0,93400,(464)458-4361x5178,1946-12-25,Bachelors ,Management,F,S,1,4,3,3,120215,1
bdb633c1,,Daniel,,Stone,,497 Ronald Avenue,,Frankfurt,ae96064c,e4ed469d,60323,936.575.0836x7386,1946-03-22,Bachelors ,Management,M,M,0,4,3,3,121875,0
2503f368,,Matthew,,Padilla,,408 Tiffany Knolls Apt. 626,,London,cc376ecb,c6cfb6d1,SW6 SBY,4902770126,1946-05-06,Partial College,Professional,F,M,1,4,4,4,147344,1
00fcce00,,Chris,Julie,Green,,76695 Harris Hills,,London,cc376ecb,c6cfb6d1,W10 6BL,925.406.9311x727,1946-06-25,Partial College,Professional,M,S,0,4,4,4,164728,1
aa03d0e4,,Jordan,,Oneal,,8789 Lisa Via Apt. 285,,Bury,cc376ecb,c6cfb6d1,PE17,723-343-1721x5952,1954-07-26,Partial College,Professional,M,M,0,1,2,4,120569,1
21b15437,,Jeremy,Julie,Logan,,7066 Heather Mountains,,Hof,696d2a45,e4ed469d,95010,9938330182,1953-06-26,Partial College,Professional,M,M,1,2,2,4,121668,1
fc3e0fd2,,Eric,,Huff,,32197 Wright Cape Suite 471,,Cergy,f165e579,33055db0,95000,(512)976-6011x470,1954-12-03,High School,Professional,M,M,1,1,2,4,114108,0
a43e23c9,,Michael,,Alvarez,,7803 Gonzales Trafficway,,Metz,0405c233,33055db0,57000,814-650-7215x352,1954-05-15,High School,Professional,F,M,1,2,4,4,92664,1
9f9e5166,,Jason,Sonya,Yang,,617 Alvarado Flat,,Cambridge,cc376ecb,c6cfb6d1,CB4 4BZ,458.971.4227,1954-10-25,Partial College,Professional,M,S,0,4,4,4,158166,1
c702f76a,,James,,Smith,,6838 Autumn Locks Suite 733,,Gloucestershire,cc376ecb,c6cfb6d1,GL7 1RY,649.811.5645x034,1954-07-31,High School,Professional,F,S,0,4,4,4,139396,1
720acbb6,,Melody,Donald,Ramirez,,83111 Butler Club,,London,cc376ecb,c6cfb6d1,W1V 5RN,(816)692-5940,1954-07-09,High School,Professional,M,S,0,1,5,5,161432,1
6beeffcc,,Michael,,Moss,,651 Martin Flat,,Paris,0b51e796,33055db0,75007,8935091959,1953-11-30,Bachelors ,Management,M,M,1,4,4,4,122460,0
70f8491e,,Molly,,Watson,,58726 Guerrero Locks,,Paris,0b51e796,33055db0,75010,+1-335-436-9412x13191,1953-06-25,Bachelors ,Management,M,S,1,4,4,4,119786,1
e028ea32,,Christopher,Steve,Rodriguez,,47778 Martin Fall Suite 526,,Grevenbroich,696d2a45,e4ed469d,41485,649.811.5645x034,1953-10-10,Bachelors ,Management,F,M,1,1,5,5,133979,0
b932adc0,,Michael,Shawn,Aguilar,,08659 Bryan Point Suite 329,,London,cc376ecb,c6cfb6d1,EC1R 0DU,991.232.9265x10777,1953-10-09,Partial College,Professional,F,M,1,2,5,5,145398,1
350b3619,,Chris,Eric,Parker,,0961 Curtis Glens Apt. 230,,London,cc376ecb,c6cfb6d1,W1V 5RN,+1-601-456-9504x5563,1953-12-15,Partial College,Professional,M,M,0,2,5,5,152144,0
92be4564,,Robert,,Bryant,,4912 Krause Mills Suite 890,,Warrington,cc376ecb,c6cfb6d1,WA1,991.232.9265x10777,1953-05-23,Bachelors ,Management,F,M,0,3,5,5,136800,1
55617a96,,Logan,Gabrielle,Martin,,7955 Bradley Dam,,Eilenburg,7639ccd2,e4ed469d,4838,991.232.9265x10777,1952-07-31,High School,Professional,F,M,1,2,1,4,99755,0
d6c0fc1c,,Ryan,Julie,Padilla,,55316 Joel Dale Suite 842,,Bracknell,cc376ecb,c6cfb6d1,RG12 8TB,+1-531-604-7252x661,1952-07-07,Partial College,Professional,F,S,1,3,5,5,135217,1
47f045a4,,Barbara,Eric,Newton,,279 Amy Neck,,Les Ulis,185baf3a,33055db0,91940,8935091959,1951-03-07,Partial High School,Skilled Manual,F,M,1,2,2,5,79227,0
6fce6bb5,,Alexander,Shawn,Thompson,,3013 Wilson Lakes,,Suresnes,3d2fb7c6,33055db0,92150,001-936-842-9174x649,1951-02-04,High School,Professional,M,M,1,2,2,4,119151,0
149031d6,,Stacey,,Moore,,56334 Richardson Path Suite 266,,Hamburg,745dc531,e4ed469d,20354,826.856.0817x44466,1951-03-19,High School,Professional,M,S,1,3,1,4,122733,1
1467225c,,Carol,Julie,Lamb,,50559 Walker Shoal Suite 716,,London,cc376ecb,c6cfb6d1,C2H 7AU,4902770126,1951-04-07,High School,Professional,F,M,1,3,5,5,140253,0
bd8ce42a,,Kelly,Julie,Green,,4946 Smith Turnpike Suite 812,,York,cc376ecb,c6cfb6d1,YO15,218-633-3084x25637,1951-02-23,Partial College,Management,M,S,0,4,5,5,167734,1
28700d4a,,Robert,Morgan,Lynch,,788 Barnett Mount Suite 017,,Braunschweig,93ac9281,e4ed469d,38001,814-650-7215x352,1950-02-07,Partial College,Management,M,S,1,4,4,4,133180,1
599669df,,Richard,,Crawford,,15487 Allen Locks,,York,cc376ecb,c6cfb6d1,Y03 4TN,993.384.9414x67651,1950-11-12,Partial College,Management,F,S,0,4,5,5,139924,1
f5076d7e,,Ariel,Jeffrey,Perkins,,279 Monica Crescent Apt. 964,,Essen,745dc531,e4ed469d,45001,485.675.4970x5768,1949-07-11,Partial College,Management,M,M,1,4,4,4,125433,0
e607cea0,,Michael,Steve,Rivera,,72528 Alison Islands,,Croix,1819ff3e,33055db0,59170,548-765-8716x2717,1948-08-06,Partial High School,Skilled Manual,F,S,1,4,1,5,73718,0
257a4194,,Kathleen,Julie,Jackson,,2799 Barbara Roads,,Paris,0b51e796,33055db0,75003,+1-220-670-3157x68528,1948-08-30,High School,Management,M,M,1,3,1,4,120126,1
58fa94dc,,Brian,Aaron,Aguilar,,564 Glover Shores Apt. 212,,Villeneuve-d'Ascq,1819ff3e,33055db0,59491,717.264.4639,1948-12-08,High School,Management,M,M,0,3,1,4,124051,0
20505998,,Anthony,,Williams,,398 Terri Shores,,London,cc376ecb,c6cfb6d1,SW6 SBY,218-633-3084x25637,1948-09-09,High School,Management,M,M,1,4,5,5,159678,1
df435a61,,Tonya,Morgan,Hunter,,02676 Robinson Stravenue,,Runcorn,cc376ecb,c6cfb6d1,TY31,(261)340-4270,1948-03-14,High School,Management,M,S,0,4,5,5,152541,1
97022f33,,Joshua,,Wilson,,866 Kenneth Centers,,Newcastle upon Tyne,cc376ecb,c6cfb6d1,NT20,931.358.0546x88659,1947-07-29,Graduate Degree,Professional,M,S,0,4,5,5,173625,1
1a60fc3b,,Steven,,Powell,,10761 Mason Green Suite 271,,Lavender Bay,d8cbfbb3,110396df,2060,817-641-5893,1975-10-29,Bachelors ,Professional,M,S,0,2,0,0,98089,0
94acfe38,,Justin,Jeffrey,Schneider,,232 Scott Course Suite 580,,Courbevoie,3d2fb7c6,33055db0,92400,671.811.4222,1962-12-11,Graduate Degree,Clerical,F,M,1,0,0,1,31886,0
abfabb3c,,James,Robert,Hicks,,25895 Hernandez View Apt. 034,,Caloundra,22d23946,110396df,4551,(511)639-6650x0342,1976-11-25,Bachelors ,Professional,F,S,1,3,0,0,95199,0
f1ca1a9c,,John,Juan,Johnson,,78224 Cannon Overpass Suite 778,,Lane Cove,d8cbfbb3,110396df,1597,+1-383-638-2877x343,1976-09-29,Bachelors ,Professional,F,M,1,2,0,0,124300,0
76233f73,,Christopher,Robert,Reid,,69010 Johnson Ridges Apt. 828,,Sydney,d8cbfbb3,110396df,1002,776.929.4057x4424,1975-03-29,Bachelors ,Professional,F,M,1,3,0,0,83300,0
f59fd1a2,,Carol,,Ramirez,,617 David Greens,,Milsons Point,d8cbfbb3,110396df,2061,+1-888-792-7117x7726,1974-06-24,Bachelors ,Professional,F,M,1,4,0,0,81731,0
42e4e502,,Heather,,Phillips,,57095 Long Shores Apt. 855,,Darlinghurst,d8cbfbb3,110396df,2010,(306)242-9656x7300,1975-06-22,Bachelors ,Professional,F,S,0,3,0,0,107136,1
df35f181,,Deborah,Steve,Yang,,02396 Karen Mountains,,Townsville,22d23946,110396df,4810,762.954.7309x32747,1975-07-17,Bachelors ,Professional,F,S,1,3,0,0,102221,0
017c376e,,Cheryl,,Mercer,,981 Anthony Roads,,Silverwater,d8cbfbb3,110396df,2264,001-871-933-0024x76153,1975-06-11,Bachelors ,Professional,M,S,0,2,0,0,123190,0
e1eea5e6,,Christine,Morgan,Henderson,,77225 Susan Points,,Silverwater,d8cbfbb3,110396df,2264,9938330182,1974-08-15,Bachelors ,Professional,F,S,1,3,0,0,110624,0
24285bc1,,Jeremy,,Mccarthy,,010 Simmons Rapid Apt. 450,,Geelong,d45a7832,110396df,3220,814-650-7215x352,1973-03-17,Bachelors ,Professional,M,M,1,3,0,0,125122,0
2e00f8ce,,Mary,,Houston,,3556 Kennedy Trafficway Apt. 017,,Sunbury,d45a7832,110396df,3429,+1-601-456-9504x5563,1973-10-22,High School,Management,F,M,1,2,5,5,98670,1
1c43853c,,Steven,Gabrielle,Houston,,39290 Hughes Ramp Apt. 507,,North Sydney,d8cbfbb3,110396df,2055,(512)976-6011x470,1973-03-25,High School,Management,M,M,0,2,5,5,120108,1
a52db3c0,,David,,Conrad,,7865 Mark Fields,,Hawthorne,22d23946,110396df,4171,(261)340-4270,1973-11-09,Partial College,Management,M,M,0,3,5,5,154378,1
ee3fa16b,,Andrew,Matthew,Middleton,,3464 Whitney Via,,Wollongong,d8cbfbb3,110396df,2500,567-809-1330x36324,1973-04-12,Partial High School,Professional,F,S,1,4,5,5,131905,1
35a8a3fe,,Lisa,Robert,Allen,,21310 Jackson Station Apt. 278,,Port Macquarie,d8cbfbb3,110396df,2444,208.457.3382,1971-09-11,Bachelors ,Professional,F,S,0,3,0,0,123370,0
78ef8df5,,James,Matthew,Combs,,839 Conner Bypass Suite 309,,Findon,e74020ab,110396df,5023,208.457.3382,1971-04-27,High School,Management,F,S,1,3,5,5,93703,1
43d31155,,Christine,Connie,Yang,,49116 Juan Spurs,,Milsons Point,d8cbfbb3,110396df,2061,001-871-933-0024x76153,1970-03-18,Partial High School,Professional,F,M,1,4,5,5,114511,1
92c1a390,,Kelly,Sonya,Perkins,,3865 Dean Pike Suite 694,,Milsons Point,d8cbfbb3,110396df,2061,(740)329-1270,1970-03-11,Graduate Degree,Professional,F,M,1,4,5,5,143067,1
c95c9ee5,,Elizabeth,Steve,Torres,,7963 Hughes Underpass Suite 565,,North Sydney,d8cbfbb3,110396df,2055,538-480-7086x149,1971-08-15,Partial College,Management,M,S,1,4,5,5,163147,1
570d356f,,Christopher,Matthew,Hicks,,1059 Jones Haven Suite 929,,East Brisbane,22d23946,110396df,4169,+1-335-436-9412x13191,1971-04-21,Partial High School,Management,F,M,0,4,5,5,133211,1
7d8eade2,,Michael,,Poole,,75337 Julie Cove,,Lemon Grove,6a199d3f,7cd311a6,91945,810.425.8197,1941-07-26,Bachelors ,Management,M,S,1,2,0,5,118848,0
2270764d,,Lori,Gabrielle,Li,,7572 Schmidt Union Suite 283,,Langford,96c4bf2f,7db82407,V9,(563)523-0863,1942-01-14,Graduate Degree,Management,F,M,0,1,4,4,139508,1
3099be75,,Melissa,,Alvarez,,650 Kevin Spurs Suite 573,,Port Orchard,a260f627,7cd311a6,98366,001-786-364-4115x5939,1941-11-17,Bachelors ,Management,F,M,1,4,3,3,131230,0
9794b38e,,Brandon,Matthew,Delacruz,,786 Wilson Brook,,Bremerton,a260f627,7cd311a6,98312,+1-532-699-3791x713,1942-03-04,Bachelors ,Management,M,M,0,2,0,5,128803,0
16d27427,,Robin,Sonya,Schwartz,,50471 Kevin Well Suite 901,,Ballard,a260f627,7cd311a6,98107,001-415-208-9123x1152,1942-07-30,Bachelors ,Management,F,M,1,2,0,5,102608,0
f3a22abd,,James,Robert,Turner,,3571 Regina Way,,Leeds,cc376ecb,c6cfb6d1,LE18,7468264240,1973-09-11,Partial High School,Manual,F,S,0,2,0,0,21915,0
4b81d3b1,,Whitney,Robert,Gray,,922 Jones Loaf Apt. 294,,Metz,0405c233,33055db0,57000,931.358.0546x88659,1973-07-12,Partial High School,Manual,M,S,0,2,0,0,23727,0
9a819104,,Gerald,,Moore,,1397 Ryan Rapid Apt. 708,,Melton,d45a7832,110396df,3337,485.675.4970x5768,1963-10-26,Bachelors ,Professional,M,S,0,4,4,4,104417,1
866124d6,,Ariel,,Phillips,,0362 Nathan Stravenue Suite 155,,Silverwater,d8cbfbb3,110396df,2264,(512)976-6011x470,1963-07-17,Bachelors ,Professional,M,M,1,2,2,3,97847,0
31d09156,,Joseph,,Jones,,39256 Ross Vista,15165 Cooper Corner,Rhodes,d8cbfbb3,110396df,2138,+1-497-407-9394,1963-03-06,Bachelors ,Professional,F,S,1,2,2,3,87353,1
7902243b,,Barry,,Roman,,45025 Love Circle Apt. 005,,East Brisbane,22d23946,110396df,4169,9026294518,1963-10-08,Bachelors ,Professional,M,S,0,2,2,3,100306,1
7fc5cd25,,Christine,Alexander,Ellis,,01883 Christina Mission Suite 438,,Versailles,efea144f,33055db0,78000,001-445-363-0483,1974-08-26,Partial College,Clerical,M,S,0,1,0,0,55146,0
1d341dae,,Richard,,Ray,,49515 Scott Lane Apt. 534,,Croix,1819ff3e,33055db0,59170,001-553-316-7325x41446,1980-04-17,Partial High School,Manual,F,S,0,2,0,0,15532,0
c3d2251a,,Raymond,,Perkins,,6077 Brian River,,Cergy,f165e579,33055db0,95000,(312)413-0690x144,1980-03-15,Partial High School,Manual,M,S,1,2,0,0,24223,0
265c2a63,,Gabrielle,Donald,Phillips,,90693 Jill Bridge Suite 573,,London,cc376ecb,c6cfb6d1,W1N 9FA,814-650-7215x352,1980-04-21,Partial High School,Manual,F,S,0,2,0,0,15247,0
59a902bb,,David,,Owen,,26160 Leonard Dale,,Bottrop,93ac9281,e4ed469d,46236,991.232.9265x10777,1980-04-03,Partial High School,Manual,M,S,0,2,0,0,24615,0
4f5e7573,,Jeremy,Juan,Baker,,02529 Leonard Centers,,Ingolstadt,696d2a45,e4ed469d,85049,357.862.9653,1979-09-09,Partial College,Clerical,F,S,1,1,0,0,48865,0
439dcee0,,Nicholas,Donald,Watson,,7555 Paul Flats,,Hamburg,745dc531,e4ed469d,20354,(798)855-5037,1978-09-08,Partial College,Clerical,F,S,0,1,0,0,36971,0
46f97d16,,Jason,Matthew,Henderson,,5720 Mack Viaduct Suite 040,,Billericay,cc376ecb,c6cfb6d1,CM11,+1-736-702-4668,1974-03-27,High School,Manual,M,S,0,1,0,0,38427,1
8b51e9ec,,Melanie,Alexander,Moore,,526 Morton Pass Apt. 944,,London,cc376ecb,c6cfb6d1,SW8 1XD,208.457.3382,1974-03-09,Bachelors ,Skilled Manual,M,M,1,0,1,1,64202,0
18ed852f,,Michael,,Coffey,,2676 Edwards Neck Apt. 308,,London,cc376ecb,c6cfb6d1,SW8 4BG,649.811.5645x034,1972-12-01,Partial High School,Manual,F,S,0,2,0,0,20106,0
2bc04553,,Elizabeth,Jeffrey,Hurley,,963 Jonathan Fords Apt. 567,,Paris,0b51e796,33055db0,75008,567-809-1330x36324,1973-05-10,High School,Manual,M,S,0,1,0,0,41956,0
f38e5727,,Megan,,Jones,,13737 Vasquez Motorway Apt. 232,,N. Vancouver,96c4bf2f,7db82407,V7L 4J4,001-421-691-6292x059,1980-09-01,High School,Skilled Manual,M,M,0,2,0,0,58552,0
8844b439,,Angel,,Brown,,457 Cindy Shoals Apt. 592,,Berks,cc376ecb,c6cfb6d1,SL4 1RH,(875)363-0326x146,1973-04-16,Bachelors ,Skilled Manual,F,M,1,1,1,1,47575,0
fa5197f2,,Richard,Shawn,Logan,,737 Craig Drive Apt. 419,,Erlangen,696d2a45,e4ed469d,91054,9938330182,1972-04-28,Partial High School,Manual,F,S,0,2,0,0,24202,0
88bf2c65,,Kathryn,Jeffrey,Smith,,58257 Robert Isle Suite 692,,Villeneuve-d'Ascq,1819ff3e,33055db0,59491,485.675.4970x5768,1973-01-16,High School,Manual,F,S,0,1,0,0,51979,0
5d5b594e,,Laura,Alexander,Johnson,,8365 Fields Inlet Suite 302,,Kiel,b8e8c1ff,e4ed469d,24044,671.811.4222,1972-08-08,High School,Manual,F,S,0,1,0,0,41710,0
f8c5fcfa,,Elizabeth,Gabrielle,Wells,,0723 Charles Mill Apt. 179,,Colombes,3d2fb7c6,33055db0,92700,8935091959,1972-07-26,High School,Manual,M,S,0,1,0,0,52825,1
f27eaba1,,April,Robert,Lee,,039 Diane Burgs,,Berlin,745dc531,e4ed469d,12311,9938330182,1972-10-07,Partial College,Clerical,F,S,0,1,1,1,29240,0
c60566e1,,Amy,Robert,Phillips,,17013 Anthony Trail Suite 984,,Coffs Harbour,d8cbfbb3,110396df,2450,601-791-6247,1977-02-10,Partial College,Manual,M,S,0,0,0,0,25281,0
d3637849,,Gregory,Eric,Griffin,,3843 Garcia Forge,,Esher-Molesey,cc376ecb,c6cfb6d1,EM15,(816)692-5940,1971-08-15,Partial High School,Manual,F,S,0,2,0,0,10547,1
ea04517d,,Robert,Aaron,Henderson,,027 Brent Ferry,,Saint-Denis,52037842,33055db0,93400,528.943.5591x3520,1971-08-05,Partial High School,Manual,F,S,0,2,0,0,17433,1
2cbae1b6,,Christopher,,Diaz,,31790 Pugh Lodge Apt. 655,,Liverpool,cc376ecb,c6cfb6d1,L4 4HB,9026294518,1971-04-02,Partial High School,Manual,F,S,0,2,0,0,16426,0
4346fba7,,Daniel,Eric,Murphy,,6932 Lucas Expressway Apt. 199,,Chatou,efea144f,33055db0,78400,(875)363-0326x146,1971-05-15,High School,Manual,M,S,1,1,0,0,49727,1
fb474587,,James,Donald,Goodman,,350 Christine Ridge,,Hof,696d2a45,e4ed469d,95010,(841)490-5655,1971-05-04,High School,Manual,F,S,1,1,0,0,39795,1
c242cd9c,,Sandra,Eric,Bryant,,7676 Gordon Drives,,Poing,b8e8c1ff,e4ed469d,66041,931.358.0546x88659,1970-04-03,Partial College,Clerical,M,S,1,0,2,2,55500,0
5c9eec76,,Daisy,Megan,Anderson,,538 Duarte Gateway Suite 475,,Lille,1819ff3e,33055db0,59000,+1-562-998-1902x015,1971-08-01,Partial College,Clerical,F,S,1,1,2,2,42233,1
d43fd60c,,Jennifer,Robert,Bryant,,192 Rose Summit,,Braunschweig,93ac9281,e4ed469d,38001,001-445-363-0483,1971-10-02,Partial College,Clerical,M,S,1,1,2,2,41567,0
80507b80,,Veronica,Donna,Lamb,,50520 Brown Circles Suite 485,,Essen,745dc531,e4ed469d,45001,925.406.9311x727,1971-12-02,Partial College,Clerical,M,S,1,1,2,2,53525,1
8d5864c5,,Elizabeth,,Smith,,70664 Bryant Station,,London,cc376ecb,c6cfb6d1,W1V 5RN,528.943.5591x3520,1971-04-04,Partial College,Clerical,M,S,1,2,2,2,65972,1
c33663be,,Jennifer,,Reid,,003 Christopher Point,,Watford,cc376ecb,c6cfb6d1,WA3,+1-383-638-2877x343,1971-07-08,Partial College,Clerical,M,S,1,2,2,2,61027,1
71f4b489,,James,,Baker,,37486 Wright Mount,,Newcastle upon Tyne,cc376ecb,c6cfb6d1,NT20,001-553-316-7325x41446,1970-10-09,Partial College,Clerical,M,S,1,2,2,2,57704,1
0560397d,,Candace,Jeffrey,Combs,,84654 Allison Locks Suite 997,,Saarlouis,b8e8c1ff,e4ed469d,66740,001-553-316-7325x41446,1970-02-25,Graduate Degree,Skilled Manual,M,S,0,0,0,0,76861,0
7fb276da,,Zachary,Donald,Kline,,3359 Turner Forge,,Santa Cruz,6a199d3f,7cd311a6,95062,609.264.7492,1975-04-12,Partial College,Clerical,F,S,1,0,3,3,46114,1
be9f6229,,Gregory,,Bryan,,10886 Garcia Branch,,Beverly Hills,6a199d3f,7cd311a6,90210,934-965-4848x9966,1975-12-26,Partial College,Clerical,F,S,1,0,3,3,46775,1
40075077,,Daniel,,Gillespie,,20446 Villegas Alley,,Concord,6a199d3f,7cd311a6,94519,2057578947,1975-10-22,Partial College,Clerical,M,S,1,1,3,3,52681,0
3dc52406,,Drew,Eric,Stewart,,236 Gregory Mills,,Downey,6a199d3f,7cd311a6,90241,(758)975-7471,1930-11-09,Graduate Degree,Skilled Manual,F,M,1,0,0,1,69526,0
15e55dac,,Patrick,Robert,Snyder,,117 Larson Pine,,Olympia,a260f627,7cd311a6,98501,795-765-2191x522,1966-03-27,Graduate Degree,Skilled Manual,M,S,0,0,0,0,109280,1
e8157840,,Kelli,Julie,Moore,,539 Katherine Drives Apt. 983,,Oregon City,929b49b9,7cd311a6,97045,905.960.3738x44130,1966-07-11,Graduate Degree,Skilled Manual,M,S,0,0,0,0,108026,1
f8494e0a,,Jeremy,Alexander,Bryan,,6456 Mcneil Tunnel,,W. Linn,929b49b9,7cd311a6,97068,+1-446-483-1172x3703,1966-11-22,Graduate Degree,Skilled Manual,F,S,0,0,0,0,79990,0
5c6222f3,,Kelly,Shawn,Lee,,8190 Johnson Mount Suite 643,,Bellflower,6a199d3f,7cd311a6,90706,835.632.5132,1966-09-03,Graduate Degree,Skilled Manual,F,S,1,0,0,0,69061,0
4bc0c22e,,Jesus,Julie,Washington,,43633 Jacqueline Shoals Apt. 309,,Chula Vista,6a199d3f,7cd311a6,91910,575.682.4738x561,1966-12-15,Graduate Degree,Skilled Manual,F,S,1,0,0,0,88483,1
f8ec1603,,Matthew,,Mccarthy,,45215 Jessica Row Suite 886,,Corvallis,929b49b9,7cd311a6,97330,3828522377,1953-11-13,High School,Manual,M,S,0,2,0,2,17633,0
3168b0d4,,Grace,Julie,Smith,,5424 Wallace Skyway Suite 949,,Bremerton,a260f627,7cd311a6,98312,406-313-1191x2519,1953-06-25,Bachelors ,Skilled Manual,F,M,1,1,0,1,54677,0
e1fdb5d2,,Maria,Julie,Smith,,671 Michael Junctions Suite 442,,Newport Beach,6a199d3f,7cd311a6,92625,491-652-7827x099,1953-04-01,Bachelors ,Skilled Manual,M,M,1,1,0,1,62826,0
aa3ffef2,,Sean,,Li,,9744 Kelly Ranch,,Olympia,a260f627,7cd311a6,98501,(931)905-1518x9017,1954-05-15,Partial High School,Clerical,F,S,0,2,0,3,28591,0
c221193d,,Amy,Jeffrey,Shaffer,,333 Randy Street,,Sedro Woolley,a260f627,7cd311a6,98284,(724)465-1530x597,1954-10-14,High School,Manual,F,M,1,1,0,1,34596,0
f1090bcf,,Deborah,Matthew,Roach,,987 James Forks Suite 747,,Walla Walla,a260f627,7cd311a6,99362,001-954-393-3493x7931,1954-03-25,High School,Clerical,M,M,1,1,0,1,61719,0
de364c45,,Tammy,,Schwartz,,2408 Melendez Park Apt. 407,,Lakewood,6a199d3f,7cd311a6,90712,(264)681-0653x792,1954-10-13,Partial College,Clerical,M,M,1,1,0,1,66810,0
68b27df3,,Elizabeth,Matthew,Hahn,,96453 Arthur Island Apt. 562,,San Diego,6a199d3f,7cd311a6,92102,233.624.7490x9933,1954-02-28,Partial College,Clerical,F,M,1,1,0,1,46667,0
15ed5675,,Angela,Eric,Day,,82166 Brown Dam Suite 187,,San Gabriel,6a199d3f,7cd311a6,91776,5935027064,1955-02-27,Partial College,Clerical,M,M,1,1,0,1,43510,0
5a2bcd5a,,Timothy,,Grimes,,97498 Ashley Haven,,Concord,6a199d3f,7cd311a6,94519,001-961-636-5587,1955-12-17,Partial College,Clerical,M,M,1,1,0,1,69294,0
a10c1e24,,David,Robert,Li,,918 Cunningham Ferry Apt. 792,,Sooke,96c4bf2f,7db82407,V0,6252257848,1955-04-21,Partial College,Clerical,F,M,1,1,0,1,40531,0
0a081fc3,,Joshua,Sonya,Wong,,30500 Cindy Grove,,Sooke,96c4bf2f,7db82407,V0,(955)623-2358x372,1955-04-10,Partial College,Clerical,M,M,1,1,0,1,57762,0
48dd872e,,Meredith,,Anderson,,60041 Matthew Falls Suite 053,,Glendale,6a199d3f,7cd311a6,91203,(320)806-8531x100,1955-08-14,Partial College,Clerical,M,M,1,1,0,1,46306,0
a660852d,,Alan,Donald,Wilson,,3036 Jennifer Ville,,San Gabriel,6a199d3f,7cd311a6,91776,001-683-915-7874,1955-08-09,Partial College,Clerical,M,M,1,1,0,1,51433,0
427eb1e7,,Michael,Jeffrey,Johnson,,47717 Paul Islands,,Tacoma,a260f627,7cd311a6,98403,001-614-636-0343x294,1955-03-29,Partial College,Clerical,M,M,1,1,0,1,43290,0
0b8e3d9d,,Darryl,,Green,,5095 Michael Lodge Apt. 095,,Bell Gardens,6a199d3f,7cd311a6,90201,001-389-213-2078,1955-10-30,Partial College,Clerical,F,M,1,1,0,1,33125,0
08139e8c,,Elizabeth,Julie,Hicks,,38154 Ray Brooks Apt. 356,,Burien,a260f627,7cd311a6,98168,743-739-7485x79552,1955-07-08,Partial College,Clerical,M,M,1,1,0,1,58208,0
96782789,,John,,Reid,,472 Garcia Mall,,Salem,929b49b9,7cd311a6,97301,834.895.0757,1955-07-05,Partial College,Clerical,M,M,1,1,0,1,49361,0
0bc4a5bc,,Ashley,,Alvarez,,10830 Cooke Manors,157 Quinn Port Apt. 824,Colma,6a199d3f,7cd311a6,94014,001-479-954-6114x2954,1955-11-08,Graduate Degree,Skilled Manual,F,S,1,0,0,5,108458,0
e0bfd82e,,Cynthia,Steve,Villarreal,,34306 Nancy Lights Apt. 296,,Beaverton,929b49b9,7cd311a6,97005,615.452.8576x05048,1956-06-15,Partial College,Clerical,F,M,1,1,0,1,47915,0
2b160706,,Tonya,Julie,Rivera,,0321 Mike Knolls Apt. 558,,Burbank,6a199d3f,7cd311a6,91502,+1-579-985-8539x85722,1956-11-01,Partial College,Clerical,M,M,1,1,0,1,60397,0
6f883a5d,,Joseph,,Stuart,,5692 Michael Bypass Apt. 936,,Berkeley,6a199d3f,7cd311a6,94704,(897)946-7762,1957-12-11,Partial College,Clerical,M,M,1,1,0,1,59458,0
fe23ea3c,,Lisa,,Bryan,,625 Anne Flat Suite 399,,Burbank,6a199d3f,7cd311a6,91502,489.576.1692,1957-08-24,Partial College,Clerical,F,M,1,1,0,1,41673,0
4e2e584e,,Steven,,Alexander,,66316 Hoffman Way,,Burbank,6a199d3f,7cd311a6,91502,991-918-8410,1957-06-11,Partial College,Clerical,M,M,1,1,0,1,41772,0
0b110a89,,Drew,,Shaw,,3976 Paul Extensions Suite 519,,Metchosin,96c4bf2f,7db82407,V9,001-825-872-7159x1421,1957-05-12,Partial College,Clerical,F,M,1,1,0,1,51783,0
75f982ae,,Maria,Connie,Johnson,,0123 Ashley Neck,,Oregon City,929b49b9,7cd311a6,97045,+1-953-339-1379x00476,1957-04-16,Partial College,Clerical,M,M,1,1,0,1,55171,0
86553a08,,Sergio,Jeffrey,Williams,,996 Eric Lake Apt. 508,,La Jolla,6a199d3f,7cd311a6,92806,001-742-823-1191x041,1957-08-23,Partial College,Clerical,F,M,1,1,0,1,36064,0
ed460b28,,Claudia,Julie,Preston,,05437 Craig Field Apt. 976,,Port Hammond,96c4bf2f,7db82407,V6B 3P7,001-256-328-7475x28910,1957-11-13,Partial College,Clerical,M,M,1,1,0,1,57127,0
